url,address,lat,lon,emb_00,emb_01,emb_02,emb_03,emb_04,emb_05,emb_06,emb_07,emb_08,emb_09,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
https://www.redfin.com/MO/Saint-Louis/10-Portland-Pl-63108/home/93745965,10 Portland Pl,38.6466335,-90.2661303,-0.014042335214311443,-0.28266697067994984,0.04464595655297621,0.025013988181759945,0.09695259825128318,-0.07796188727609568,-0.04914341733576979,-0.05877929284437094,-0.052455276437552927,-0.18672786734028263,0.12745085355591443,-0.135954279813869,-0.1856912919801043,-0.1694353908853157,-0.13930324952345105,0.068123249429512,-0.06946295936081517,0.13961962654793422,-0.025512714120591307,0.08655913003124832,-0.027331165398897194,-0.01962431738793641,-0.07692919335860092,0.010319383588576694,0.02906684441608726,0.28421094810041886,-0.04640203869699185,-0.047830034981998185,0.05255232719270936,-0.03654810842353897,-0.08523095116309456,-0.07349244638166079,-0.1049755327047223,0.035716726205361475,0.09800784536015555,-0.09253910627936857,-0.16050079802019837,-0.13609266347416613,-0.02210757077577607,-0.020702629803004316,-0.1830735765019198,-0.03760839960595646,0.18368585140938345,0.07512995198867757,0.10188220747225274,0.15326170254121735,0.06304576364756195,0.01975128082720376,0.21719372721846966,-0.18795729223994997,-0.07768622973950678,0.007118321027553608,-0.1759364518356635,0.16423632371525396,0.25969534152008594,-0.055644222228708906,0.12906097177120174,0.13177705387614955,0.06583387420208604,0.062321778660396274,0.06782347812930323,-0.09064273738249323,-0.1435450219162705,-0.02301360864403416
https://www.redfin.com/MO/Saint-Louis/2007-Park-Ave-63104/home/93701262,2007 Park Ave,38.6177538,-90.2137285,0.021415993501060125,-0.2862715103648441,0.028642967888446114,0.007067660670771736,0.12853575084570826,-0.07629388129017681,-0.04955547522703001,-0.09984380139720708,-0.10184804822810135,-0.12966986185054868,0.08745848770001453,-0.11448609554134175,-0.18002412819111724,-0.17643370747655754,-0.18041420304103523,0.01047915344349213,-0.015145581563428098,0.13724473284625094,-0.022455093449159098,0.08526825390875792,0.002209401904688484,-0.05350274053754965,-0.11724074724638053,-0.047295814473784475,0.0061413471757581295,0.2878938029437819,-0.016298578017997115,-0.023856245761411293,0.01225213834461801,-0.03568338392882004,-0.0596254859876501,-0.044931816427886566,-0.06735226812234481,0.00619715704864555,0.1073248631870899,-0.09571316505316776,-0.16156200674297436,-0.12656394535528667,-0.009686824967448125,0.040255872720684975,-0.1377448414349937,-0.04800288288195753,0.15774059297757062,0.07600360869221218,0.14082575567434774,0.10943188266251837,0.041392217162630876,0.04374249026489523,0.18339557996885236,-0.16907578132743242,-0.040322101614024455,0.02483952750516321,-0.18248386516036658,0.11878029419196327,0.25310059351623726,-0.07228722706319411,0.1400046627581883,0.138977808995379,0.061042361279036415,0.03596304845794007,0.07225243019186281,-0.07625753643364597,-0.20567204359094535,0.019722800200665934
https://www.redfin.com/MO/Saint-Louis/2501-Clifton-Ave-63139/home/93743222,2501 Clifton Ave,38.615648,-90.293477,-0.006560960382651227,-0.28757669789544876,0.06948274807920625,0.008582266407323147,0.10824210554033893,-0.04909528129804904,-0.07045322300617601,-0.0563383063181542,-0.022756426741448465,-0.1984787117890283,0.10869760294978523,-0.11600677460900155,-0.18347768771536033,-0.2001549801078869,-0.10208119564292478,0.04896406368700661,-0.03327107826221062,0.16540200390482457,-0.0745004478060147,0.08473966717914948,-0.01582223984098717,-0.05140611811781667,-0.09728532420988538,-0.004791164309828781,0.0046242757815993405,0.2645574652577027,-0.02476422807598338,-0.062194891777790376,0.07153198494358723,-0.008270560296312268,-0.0719306654338989,-0.03133923560253402,-0.043510800098101536,0.03507661038908636,0.0610265657404634,-0.07315430827318493,-0.13030473937287054,-0.1412110690193471,-0.016178807832487322,0.031078247479246587,-0.15583805524251784,-0.04684160828909946,0.14968493253319803,0.05476582329487842,0.13492979513057252,0.10634097021716382,0.07707434243512327,0.061599466594960205,0.1855621349944342,-0.15577565064062954,-0.019917826340284498,0.020056015262302423,-0.22781670079502253,0.18415389382188366,0.2327687274125881,-0.060013989675763144,0.12232292156409175,0.09225829900457248,0.06697038309724322,0.07634903009961302,0.020997333413148835,-0.0984491177816933,-0.15792520767079138,-0.005905098337216826
https://www.redfin.com/MO/Saint-Louis/6755-Itaska-St-63109/home/93781433,6755 Itaska St,38.5857282,-90.3098812,-0.0366089281155851,-0.2915048098296366,0.09729256012872929,-0.022473400591449606,0.09892621800686764,-0.06018245098897366,-0.08600715240587105,-0.0892015402326939,-0.027033487553388462,-0.21196726017619263,0.07016669413675088,-0.109110082224719,-0.15831439352414198,-0.15163385417150374,-0.15492302460440963,0.06225595224963316,-0.04738385639642663,0.21309264894910815,0.0021067999806639085,0.043803267189213076,-0.036997824939939215,0.034776381298812345,-0.06287125727400764,0.04319222916811238,-0.028838699240362944,0.2718976653315736,-0.04971016426481202,-0.05127990620443011,0.07042538295306822,-0.07103436385304204,-0.06658343039928523,-0.08448662527820562,-0.10838848871904429,0.002593731947834824,0.08614256989812283,-0.0940355833232059,-0.16728200434977097,-0.10705840032985849,0.001983020665584391,0.018695191665392085,-0.17003863319395426,-0.07452279163930671,0.17138631092352974,0.05691410258032108,0.10442825973254782,0.12951347156894866,0.03127336104634963,0.04596176328757664,0.19799075414679582,-0.21155874204739455,-0.03431613295387215,0.02401386151683803,-0.177402576857917,0.15972197282053352,0.2259970985938679,-0.06506210324639301,0.11420883182461629,0.11934874354837166,0.06025141516396433,0.05909014558545824,0.026478613606747654,-0.05981140795737226,-0.141534831121044,-0.03577808304976399
https://www.redfin.com/MO/Saint-Louis/8-Kingsbury-Pl-63112/home/93724307,8 Kingsbury Pl,38.6500351,-90.275257,-0.008278094464741963,-0.315628212427198,0.044550338791217524,0.00563214944409875,0.11726774560603813,-0.06752843157917786,-0.06796286649681467,-0.094785472021442,-0.07052950441025062,-0.1747963412863361,0.10033706552050449,-0.12292280792355008,-0.18508294157183341,-0.16484642665010116,-0.16802691014620974,0.034926219568926206,-0.050820552611175004,0.16725441779576003,-0.01594913170705012,0.08143311552512648,-0.03246451128715307,-0.015769422156723337,-0.09093841285477802,-0.0008479757245639619,0.009272180732914494,0.2982053509387003,-0.024137070770111946,-0.03066305302767574,0.02953717409315942,-0.04505381393978261,-0.08525296916545518,-0.08974320373729118,-0.1096179505683003,0.01831655333833373,0.10774410104990763,-0.09839295600426273,-0.17055852049025544,-0.13773794491571173,-0.00402062869860315,0.030909739077163215,-0.16201532249484862,-0.05068808646875625,0.17991618847267707,0.07610226334851326,0.1042452126615932,0.11723353959266831,0.05458532353968824,0.021032314571219,0.2017535496652444,-0.20681813259799559,-0.03742297843456035,0.0052093359254402226,-0.17759527242355666,0.14315404980621105,0.24904578428576604,-0.08492667682064797,0.12049417416083234,0.13238570608844574,0.057308255596968664,0.04572462851236004,0.07161712284795933,-0.06164016166692502,-0.18341078269395789,-0.015276115315884166
https://www.redfin.com/MO/Saint-Louis/2817-S-Kingshighway-Blvd-63139/home/93727955,2817 S Kingshighway,38.6069586,-90.2692566,-0.02857598205482965,-0.29364322251100566,0.061624860483196674,0.002167640349048872,0.08871390890383414,-0.05277992675392439,-0.05134363881396647,-0.11572928342303271,-0.08233727599631699,-0.20844594483428902,0.07602237619708312,-0.14285813266956118,-0.18696853698946161,-0.17539078748696776,-0.12965602292491749,0.08822352224295621,-0.06288294550411627,0.13693262280319263,-0.004075850419625285,0.1046509827918602,-0.0233747801673909,-0.03243963649473845,-0.07954612199718711,-0.002854795507308217,-0.010906253010043696,0.24933204685637592,-0.01319281135134487,-0.0931551973756955,0.047817885080845515,-0.020353190478913187,-0.07777492843386835,-0.06830982715505388,-0.11806052880296192,0.03099035122587384,0.018066997243886967,-0.03201369639380137,-0.14440791336491687,-0.14445615769003675,-0.054661412560122455,0.030245715311214956,-0.10855691729591478,-0.004888564110950013,0.12753004120186479,0.07780432251894685,0.131039670266312,0.10314216520262151,0.05409460355048741,0.04823867036596571,0.19261897639410652,-0.2002712995653349,-0.07329597038718445,0.029544665662488,-0.18028498635426554,0.12725587638549923,0.22010762954250876,-0.0518524491010797,0.09444781993528241,0.1383464023200277,0.07339546714954044,0.07902351690422404,0.030742734483596892,-0.07581491038883109,-0.16385454708354413,0.0019979401643232812
https://www.redfin.com/MO/Saint-Louis/53-Portland-Pl-63108/home/93745915,53 Portland Pl,38.6481637,-90.2736689,0.00408408486164783,-0.31468737905658023,0.04382330139171192,-0.020657259596898733,0.10371838642600664,-0.09276574658275748,-0.07018323352255734,-0.12171326624679407,-0.08502619338478568,-0.15566020046314696,0.10249227352338437,-0.10025835764093056,-0.16538542534056605,-0.17562181609706357,-0.16512817420351983,0.017131351622354848,-0.026205886954225665,0.16016483175351073,-0.03226826856933542,0.07331707419946681,-0.025055822477377587,-0.022048598400086297,-0.10922223940464211,-0.00293207357393028,-0.02053381131575523,0.27681995265972903,-0.03277469590136992,-0.030481984119924185,0.045836628324357385,-0.03811612607213772,-0.07363617402028654,-0.10376312870359249,-0.07814684773794543,-0.003964111827938618,0.101408138356126,-0.09332669188730931,-0.1726955649367246,-0.11938777318054432,0.0062382014859381964,0.013847982485122355,-0.19072509032911977,-0.057874969929346876,0.16056790700452275,0.07245352449934993,0.10974126823735086,0.12295074884590476,0.02640104440944442,0.05152970050808667,0.2010225422323801,-0.1795957549514154,-0.051487239377404494,0.01563210313836644,-0.18042523160010238,0.13821135998060438,0.24886585543767842,-0.08067618599944996,0.11768168395339641,0.1214426227408181,0.06644478110478107,0.02744401869218557,0.06309234341218324,-0.07188434722988325,-0.18550697306974323,0.014260247131642334
https://www.redfin.com/MO/Saint-Louis/2101-Sidney-St-63104/home/93691406,2101 Sidney St,38.6041604,-90.2189083,0.016374547054141868,-0.31350817152026317,0.023573980293095553,-0.014761257291583719,0.14905139776825121,-0.04745339667281674,-0.06971012754780667,-0.1422304271148683,-0.12479466162458627,-0.11232277043173494,0.07230069646005206,-0.08108959807728162,-0.15232309049148415,-0.20566609652283482,-0.20168008467924806,-0.045252734925233594,0.028234016605786793,0.17586977184696084,-0.0009960951782621917,0.07025894312797536,-0.016613394956160286,-0.03366250720993759,-0.12264400510316233,-0.045767255402560665,-0.009897287997199388,0.33791065810119236,0.041881584600818644,0.016131261949816702,-0.0061015376978994906,-0.06917226717726559,-0.06329519294933623,-0.06230351421684296,-0.07675631996656508,-0.007362521142384751,0.14358861812156098,-0.1357035502366329,-0.16119395058514963,-0.10673696678682702,0.01983925269919602,0.09492497804214999,-0.10994804845073702,-0.09026112828383259,0.16745666355487177,0.072892702758737,0.16554981408136393,0.09378688314811261,-0.0008422431765150566,0.041956766294997914,0.19853605602518223,-0.15970860427172356,-0.008765375975730749,0.0287981652069225,-0.15551509523077678,0.0994004325264734,0.2531433924548268,-0.12266691213923833,0.15694777463299225,0.11473661424385442,0.06255621718344793,-0.028837431576268037,0.09730378800049885,-0.004558758954043152,-0.21268712883639088,0.028213478996653787
https://www.redfin.com/MO/Saint-Louis/27-Waterman-Pl-63112/home/93724315,27 Waterman Pl,38.6492191,-90.2750768,-0.004771852328793542,-0.31798522738439366,0.04071366780823969,-0.0032762488158420877,0.11270418553934447,-0.08011862273251008,-0.07317005268037202,-0.10757591703102984,-0.076655636371354,-0.16666165537209912,0.1136273395650846,-0.11370322167059017,-0.1803532946581674,-0.167566220861398,-0.17074007971884983,0.02618859409361755,-0.03961501963450395,0.15644786503919744,-0.03286456468140704,0.07495416046025379,-0.029671468612504005,-0.0261417875886164,-0.09883910018608588,-0.008180808937369782,-0.006927510221386873,0.2886453057448716,-0.025591188183059898,-0.02327380731303813,0.022956860070297968,-0.039956544906835624,-0.07818681298558193,-0.09894543155681994,-0.08773424177058327,0.006708279569745339,0.10436091606713105,-0.09607974617350035,-0.17816879874002156,-0.12774785993319127,0.002627220851424971,0.03407985579639599,-0.17459196597793483,-0.052206713548237305,0.17636552218965582,0.07731470638212773,0.10022343943044244,0.11548910285889942,0.04795945336025259,0.03121114962259361,0.20310241034872367,-0.20116318247916332,-0.03715010638567303,0.012590013627418056,-0.18050534535216517,0.14478706700566984,0.24877491605386962,-0.08089626081387002,0.1181266637474409,0.13103576763753347,0.06028470764811485,0.04027228777025259,0.06705838983020708,-0.07050798205178828,-0.19051538238279692,0.0016547796384541484
https://www.redfin.com/MO/Saint-Louis/4949-Pershing-Pl-63108/home/93724387,4949 Pershing Pl,38.6467918,-90.2630297,0.014363725572766889,-0.3213505913162965,0.036659711538592946,0.003970930184771946,0.1319213543314466,-0.0681045159774243,-0.048030702132996095,-0.08234395668112898,-0.08618273228740828,-0.1473889834714647,0.10756118687299226,-0.11113043299438181,-0.17124882771383418,-0.18928680967442404,-0.15868733071068722,0.0047178616548278355,-0.02791113531546817,0.1525200705115626,-0.030200324357880583,0.0821350115273306,-0.02494837512803385,-0.03781782226643841,-0.11277729987516429,-0.023019118427932424,0.01869042058955337,0.3083753536483857,-0.009020204075115251,-0.017153479950545215,0.034595237352675653,-0.0529013767888987,-0.08345168842827824,-0.07512194267448458,-0.09005770495328805,0.02631130392830442,0.12934314679194503,-0.11558900034429466,-0.16235074003359795,-0.13227655891246756,0.0004040699755194475,0.03170439628244881,-0.15894645769739948,-0.0698157316217177,0.1782367303948852,0.06716468615337919,0.12405681283875422,0.11233241334347442,0.022825557766417693,0.039368921507988715,0.18955693893071507,-0.16218292154246491,-0.05222411767814711,0.015055372534710525,-0.18620131075924956,0.1445231397406374,0.2518175706739947,-0.09067771095507154,0.13088574566315028,0.12382467480801324,0.05765284926360427,0.03310608460922798,0.07670837240362464,-0.06530978535946895,-0.19132691612192262,0.015480300351882616
