url,dist_main_road_m,dist_park_m,dist_school_m,dist_transit_m,dist_commercial_m,road_density_300m
https://www.redfin.com/MO/Saint-Louis/10-Portland-Pl-63108/home/93745965,191.28363064924116,960.2787835055152,663.2582085277415,211.98844046546293,280.3141364313668,1724.1163404472748
https://www.redfin.com/MO/Saint-Louis/2007-Park-Ave-63104/home/93701262,472.2400066996905,256.8313660068656,603.8439045706468,463.27041014276205,65.55440932669846,4672.616239610043
https://www.redfin.com/MO/Saint-Louis/2501-Clifton-Ave-63139/home/93743222,666.3839508406604,192.12274104777632,785.3900470586315,664.0937901443468,452.38999688542077,5164.514278504436
https://www.redfin.com/MO/Saint-Louis/6755-Itaska-St-63109/home/93781433,236.95367356138092,917.4781446089254,604.0337368740618,358.0288324732515,316.0050285389343,4246.727318445899
https://www.redfin.com/MO/Saint-Louis/8-Kingsbury-Pl-63112/home/93724307,159.2645784370433,888.1646185943613,479.8750718377862,173.1277313873458,370.7574494248022,1324.9495444501183
https://www.redfin.com/MO/Saint-Louis/2817-S-Kingshighway-Blvd-63139/home/93727955,45.66317492019078,1286.364797863273,71.91191204763514,80.43209543905547,369.90098994447106,4372.800360635663
https://www.redfin.com/MO/Saint-Louis/53-Portland-Pl-63108/home/93745915,50.24074162280714,1158.0990730667936,327.27273203649946,44.860103806552864,189.6485724045857,2460.6009316559657
https://www.redfin.com/MO/Saint-Louis/2101-Sidney-St-63104/home/93691406,334.3035538765097,397.70124900253086,728.4470857772428,325.90413014731513,155.8351742103408,5925.959200177486
https://www.redfin.com/MO/Saint-Louis/27-Waterman-Pl-63112/home/93724315,124.42198201716472,950.2992192791894,446.1130750731163,150.93288193350168,254.021793724843,2246.289672447488
https://www.redfin.com/MO/Saint-Louis/4949-Pershing-Pl-63108/home/93724387,136.58505029625823,664.588797358979,779.1074859933663,182.8896589786392,213.59563220098994,3016.968565119546
https://www.redfin.com/MO/Saint-Louis/4700-Gravois-Ave-63116/home/93766619,37.808065557109344,380.860936037919,377.1933288988461,66.4737183189001,102.24518967888805,5926.385926077672
https://www.redfin.com/MO/Saint-Louis/5095-Waterman-Blvd-63108/home/93745955,379.3814839578023,1000.2588807020851,405.93653676446934,47.8132140368549,377.61277966000887,1481.6442211702106
https://www.redfin.com/MO/Saint-Louis/37-Kingsbury-Pl-63112/home/93763722,321.38483863097724,385.26662973241025,520.3018026358271,312.42089910497646,625.2719610302742,743.5724493443029
https://www.redfin.com/MO/Saint-Louis/6170-Colorado-Ave-63111/home/93787116,646.8190918608825,1010.8722094747163,761.2559351473742,542.3526939317483,501.3456698825158,7137.634758897376
https://www.redfin.com/MO/Saint-Louis/7-Portland-Pl-63108/home/62731987,152.16094240384294,868.9009583509581,661.2750701548475,175.69057232207038,312.41745006939493,1936.814191167072
https://www.redfin.com/MO/Saint-Louis/42-Westmoreland-Pl-63108/home/93745420,145.53970967267125,1216.9543018790885,501.7434665821003,183.22438257704096,406.76321122743485,1953.5692624025633
https://www.redfin.com/MO/Saint-Louis/1100-Dolman-St-63104/home/143286329,84.63187240995579,470.0631665586785,345.9358852420013,182.24494568895184,197.18631315004225,6994.180365976716
https://www.redfin.com/MO/Saint-Louis/33-Westmoreland-Pl-63108/home/93746100,241.93689910762248,1412.0460656703372,421.55856681111794,237.93445447314275,544.4872555246553,773.8549468308202
https://www.redfin.com/MO/Saint-Louis/4509-Pershing-Pl-63108/home/93724700,449.22682242278046,325.432424033825,407.1651843596185,70.45556005021797,416.643737293348,4531.145554819001
https://www.redfin.com/MO/Saint-Louis/3733-Washington-Blvd-63108/home/93701266,37.7336895734592,51.34256366864243,307.6795745240492,279.90936841459484,538.038570170482,4875.660635026595
https://www.redfin.com/MO/Saint-Louis/3726-Wyoming-St-63116/home/93700097,381.50862370022895,482.31346184675436,1009.6585242482441,430.102244842919,358.13669680866036,5549.367249825318
https://www.redfin.com/MO/Saint-Louis/81-Waterman-Pl-63112/home/93724343,351.84077969942297,739.1964023070717,672.7117960205802,208.87623629039916,356.6289157544792,1773.251132152204
https://www.redfin.com/MO/Saint-Louis/5211-Ridge-Ave-63113/home/93721444,202.23814775752282,487.58094925177807,933.2933797623976,189.21262183310103,162.93985063625215,4469.945632724897
https://www.redfin.com/MO/Saint-Louis/5373-Lindell-Blvd-63112/home/93723621,92.66712684350895,780.1271094220795,858.9454214986768,268.20617558529733,344.5291115705276,3299.4183631158153
https://www.redfin.com/MO/Saint-Louis/3406-Hawthorne-Blvd-63104/home/93691070,287.33795347399405,650.632756963284,196.64608952211447,478.0314954830746,306.47468199382564,3592.5031304357417
https://www.redfin.com/MO/Saint-Louis/5257-Lindell-Blvd-63108/home/93745458,47.333120358948094,1094.8812822703287,611.414551421183,205.07051555583217,402.05704519721587,3939.2518242528663
https://www.redfin.com/MO/Saint-Louis/1304-S-18th-St-63104/home/93685995,202.40655857200355,163.64193044739915,295.34301121246244,410.5424612353543,99.84837192988073,6577.2740172176145
https://www.redfin.com/MO/Saint-Louis/5211-Westminster-Pl-63108/home/62725740,261.5356064014093,1195.4203621624968,173.4220727781888,222.26926337498404,235.2941627491698,3616.661485723563
https://www.redfin.com/MO/Saint-Louis/38-Kingsbury-Pl-63112/home/62749213,425.21776236161037,426.65907032493897,552.9274161416249,328.0825707829537,650.6046209679745,1257.9150938263224
https://www.redfin.com/MO/Saint-Louis/43-Portland-Pl-63108/home/93745534,226.65319057396678,1322.5719075258673,204.9456376057947,197.60940436769695,345.34410988602957,2436.3505123210766
https://www.redfin.com/MO/Saint-Louis/1611-Missouri-Ave-63104/home/93700584,214.17748610680619,314.33193160332627,630.8686156426206,213.88550431910042,169.4145474552915,4833.2684547546905
https://www.redfin.com/MO/Saint-Louis/11-Washington-Ter-63112/home/93766103,133.1523824652584,709.5648455238232,554.4066680996742,134.2126745606995,318.867202048957,2247.0581712083435
https://www.redfin.com/MO/Saint-Louis/5959-W-Cabanne-Pl-63112/home/93728625,465.75117236135895,354.6973913295666,577.6197361725285,607.5044777521962,491.9048970141087,4796.339424433915
https://www.redfin.com/MO/Saint-Louis/15-Thornby-Pl-63112/home/93723567,183.38878907150348,190.7677231442796,234.28576705345503,215.35206145258388,274.9966497902695,5026.045900022535
https://www.redfin.com/MO/Saint-Louis/4549-Westminster-Pl-63108/home/93739874,408.9380681681357,304.8081197921895,274.6148319908213,209.39224541728964,95.22680014253294,5310.673031124724
https://www.redfin.com/MO/Saint-Louis/4330-W-Pine-Blvd-63108/home/93725149,253.63068719676647,666.4053377593115,377.73688059579257,259.8244419858155,277.04396671641257,4101.941293939515
https://www.redfin.com/MO/Saint-Louis/4327-W-Belle-Pl-63108/home/93740086,381.92209594738205,657.0577040253534,348.5747339232895,412.3041632030899,364.91916290204205,5086.48403088459
https://www.redfin.com/MO/Saint-Louis/3635-S-Compton-Ave-63118/home/62773758,356.9889397091785,304.71070735563677,520.1809211407435,345.5320738277486,231.07881089039657,6099.8769036597905
https://www.redfin.com/MO/Saint-Louis/3522-Arsenal-St-63118/home/62694250,32.704902387569376,250.83042792995397,565.6126418462887,90.36548447434343,54.85077271696215,6253.857881865634
https://www.redfin.com/MO/Saint-Louis/5715-Chippewa-St-63109/home/93780996,37.856727295854704,940.0706551084884,595.469473202599,90.11049948752515,53.25307889637322,5740.115176983184
https://www.redfin.com/MO/Saint-Louis/3810-Botanical-Ave-63110/home/93699823,334.0658701024314,793.4214660532455,125.07361857806562,246.76078983631575,265.79164074418816,4884.686654184399
https://www.redfin.com/MO/Saint-Louis/3029-Saint-Vincent-Ave-63104/home/103204941,214.24320450117227,412.17784237419824,619.1040123581653,774.594381050127,115.55872758154962,4842.4652752243965
https://www.redfin.com/MO/Saint-Louis/4468-Maryland-Ave-63108/home/93724880,174.21446149074046,123.91867798909871,239.5393261791931,150.06585336132096,251.71083197085827,4376.415547084822
https://www.redfin.com/MO/Saint-Louis/5076-Westminster-Pl-63108/home/93746017,319.92053616604045,912.8002396287436,479.11808987779216,137.3819337629892,262.71016601429716,1950.233424336914
https://www.redfin.com/MO/Saint-Louis/2331-Albion-Pl-63104/home/93700534,117.21851362181707,331.5798321631684,612.0328574719725,185.68378586678912,149.25070497631515,4356.9558506274325
https://www.redfin.com/MO/Saint-Louis/5519-Bartmer-Ave-63112/home/93722354,161.63342364803344,670.9712353733329,202.60193453391548,148.35863667928848,619.0461078158419,4537.286132122137
https://www.redfin.com/MO/Saint-Louis/6145-Lindell-Blvd-63112/home/93763512,70.52047800383346,571.6415793877223,588.3908328580495,231.22572206176585,1020.4455682719164,3145.7523644057674
https://www.redfin.com/MO/Saint-Louis/4220-Botanical-Ave-63110/home/78372176,820.7029415535349,510.71225049565726,142.7172194432606,826.4989063313116,431.77499714222006,4609.65940750522
https://www.redfin.com/MO/Saint-Louis/2822-Victor-St-63104/home/93699935,559.3555173884669,255.4693824190368,433.14739074877616,545.7302273988938,105.00452388484617,5962.160732142916
https://www.redfin.com/MO/Saint-Louis/5103-Waterman-Blvd-63108/home/93745953,418.8304774978885,1036.0327347403502,366.37746072408163,85.43781049280302,403.2836430420354,2123.945910701956
https://www.redfin.com/MO/Saint-Louis/2107-Park-Ave-63104/home/93701253,480.23908787050465,170.4081004876702,682.8198275774215,470.4958280390337,292.8043316646448,4493.666333270721
https://www.redfin.com/MO/Saint-Louis/3630-Flad-Ave-63110/home/93700186,120.85825352095009,685.0579406467779,562.6055907990018,150.32102406895294,143.12805989035428,5613.6919506080485
https://www.redfin.com/MO/Saint-Louis/2112-S-11th-St-63104/home/62775653,77.55561664723028,326.695211963392,798.8672700576873,145.20204519842645,92.42476225290068,8095.21112069158
https://www.redfin.com/MO/Saint-Louis/5225-Lindell-Blvd-63108/home/93745428,40.30911398867859,1188.5655001631185,604.358609175278,88.35294316229177,496.697033852667,2670.0587843822273
https://www.redfin.com/MO/Saint-Louis/4251-Connecticut-St-63116/home/93729851,397.2173236232117,489.64575257707827,448.93285387527845,403.20317412093056,124.86911955699408,4719.827401475749
https://www.redfin.com/MO/Saint-Louis/3964-Arsenal-St-63116/home/93749655,30.558049775967298,550.8494723599844,349.520791223058,44.483146545854616,328.1967805585231,3041.1128087063944
https://www.redfin.com/MO/Saint-Louis/5277-Lindell-Blvd-63108/home/93745464,49.69425010956703,1036.082226527486,630.0303286755301,280.5522092734789,351.1298270462067,4292.657820889694
https://www.redfin.com/MO/Saint-Louis/5501-Cates-Ave-63112/home/143291150,528.4704946831496,173.98478971218142,446.3896450859528,522.2861508136746,761.4773632112959,3093.900369284307
https://www.redfin.com/MO/Saint-Louis/2241-Hickory-St-63104/home/181866125,244.3135697151937,455.7001305622898,1005.2498764324888,248.75827125844853,202.98492359780576,5369.537035508061
https://www.redfin.com/MO/Saint-Louis/2305-Saint-Louis-Ave-63106/home/62766774,401.5202921080499,411.85677787873334,1204.3644584019607,60.26482568779151,304.83495332024523,5286.750673828856
https://www.redfin.com/MO/Saint-Louis/8-Hortense-Pl-63108/home/93724401,167.79907872289976,566.5776428945612,670.9625070107945,163.08756274721983,195.85784315684845,3257.932957095234
https://www.redfin.com/MO/Saint-Louis/4101-W-Pine-Blvd-63108/unit-4/home/169424934,163.6536197123306,59.1941263998035,354.24080138246643,151.94404243991903,212.2739351453402,3988.1980880210795
https://www.redfin.com/MO/Saint-Louis/3023-Bailey-Ave-63107/home/93698431,259.88090965142135,1038.210804125306,1020.5935173360594,258.953879377358,277.1288435842197,6308.102261983393
https://www.redfin.com/MO/Saint-Louis/4506-Pershing-Pl-63108/home/93724627,384.93728041852125,261.1107609285501,382.97886857370014,29.812457015936733,422.87203771763166,4597.466151823375
https://www.redfin.com/MO/Saint-Louis/3801-Hartford-St-63116/home/93728270,111.78284553806824,428.312774419403,827.654441590916,100.40726618386262,370.32005007273943,4556.696287038277
https://www.redfin.com/MO/Saint-Louis/1000-Russell-Blvd-63104/home/93686257,27.46959997809746,207.90848758999408,767.5125963224947,340.94284749346815,76.390334224459,7540.980227197604
https://www.redfin.com/MO/Saint-Louis/4552-Westminster-Pl-63108/home/93739869,465.04463667542814,324.23567297735735,333.37021749767894,229.77201508377638,164.2224983247718,4658.281952714997
https://www.redfin.com/MO/Saint-Louis/11-Lenox-Pl-63108/home/93754474,532.8292391832915,428.869258252905,572.171014534544,362.70049467161226,222.88971458579502,4272.17851899039
https://www.redfin.com/MO/Saint-Louis/3-Beverly-Pl-63112/home/93753998,59.692859796164996,457.2761561892708,589.7336969229755,185.42388840459103,553.3068778293723,3222.314639402828
https://www.redfin.com/MO/Saint-Louis/6966-Sutherland-Ave-63109/home/93774076,75.84529201367083,841.4320591510643,1032.2925408784317,113.80651085260452,91.31139605893848,5509.7152204144
https://www.redfin.com/MO/Saint-Louis/46-Kingsbury-Pl-63112/home/62768129,428.26259593769805,337.5038800834385,457.0700264920838,340.0964766748345,553.8487279151183,1989.4583644382876
https://www.redfin.com/MO/Saint-Louis/5280-Westminster-Pl-63108/home/93745880,94.29151151522358,1084.472643699087,242.2435101610251,122.90631577204836,320.1538292893147,2681.1977589737407
https://www.redfin.com/MO/Saint-Louis/1833-S-8th-St-63104/home/93685148,172.4306716422293,328.3306597497613,1126.465337320505,178.6975469837024,91.87544077702829,7455.533944348768
https://www.redfin.com/MO/Saint-Louis/1401-Missouri-Ave-63104/home/93700547,222.88970319459668,240.75506984422367,757.6215196551266,218.19020871765133,238.49217194781605,4591.7882531728455
https://www.redfin.com/MO/Saint-Louis/4350-McPherson-Ave-63108/home/93725552,388.5451867011233,656.7833763883795,302.52388573332627,415.9038432168781,297.1595840800519,4721.306007830727
https://www.redfin.com/MO/Saint-Louis/1424-Mississippi-Ave-63104/home/93697505,452.01896370673376,166.43946800465196,447.3147846169471,607.9857955735006,85.30369301848923,4600.722094182786
https://www.redfin.com/MO/Saint-Louis/4616-McPherson-Ave-63108/home/65207091,564.237573421883,383.7656892566077,501.4640140577679,310.7106941844511,223.92178036617105,4281.876351992508
https://www.redfin.com/MO/Saint-Louis/3614-California-Ave-63118/home/93696248,443.44131888566045,429.6457510911572,451.10031510267254,444.27730055483147,164.82000997615356,6308.372827651685
https://www.redfin.com/MO/Saint-Louis/4318-Laclede-Ave-63108/home/93725206,141.1768929497668,544.930440315051,398.99351213774105,137.03853678966038,82.32241425569363,3993.460675048301
https://www.redfin.com/MO/Saint-Louis/3801-Utah-Pl-63116/home/93682376,451.9114847166416,683.5854669010257,1026.4408600924291,451.50398187834077,414.76764436702774,4755.708016059416
https://www.redfin.com/MO/St-Louis/3209-Shenandoah-Ave-63104/home/198866717,48.609605615020186,843.1063490012501,291.4952335907081,723.8139891751857,64.09639981974654,4998.131962240161
https://www.redfin.com/MO/Saint-Louis/4254-Arsenal-St-63116/home/93750753,35.774269319786356,590.8190827855652,675.5237634208224,105.52192171217605,118.11785044000348,4066.3666788112228
https://www.redfin.com/MO/Saint-Louis/2712-S-Compton-Ave-63118/home/93692010,37.314262012997,954.4957559802848,515.0923604843836,580.1117983099901,81.95011771389927,7063.0158108749165
https://www.redfin.com/MO/Saint-Louis/5105-Cabanne-Ave-63113/home/93752273,438.8454954249093,775.6409399285978,722.9958894840386,426.75116451721493,403.77547420833497,4768.014761089495
https://www.redfin.com/MO/Saint-Louis/2319-Whittemore-Pl-63104/home/93700522,168.43162642627667,325.29072741795204,635.8422848904073,198.20134108918526,150.66604744354854,4415.598932209146
https://www.redfin.com/MO/Saint-Louis/2625-Ohio-Ave-63118/home/178428436,161.08095292410624,353.46193016561034,86.77076490248074,162.98044906061537,56.289436360889965,7692.563886692401
https://www.redfin.com/MO/Saint-Louis/5245-Washington-Pl-63108/home/93749456,109.76532948654858,1000.8714599588732,331.0929514327985,135.95037923513812,70.44524580708777,4079.528440706933
https://www.redfin.com/MO/Saint-Louis/3524-Victor-St-63104/home/93692412,147.02272429353573,900.7350917995884,312.09569052227613,186.1581754639324,135.6621440616474,5465.76578108976
https://www.redfin.com/MO/Saint-Louis/2317-Park-Ave-63104/home/93701057,164.6205936140149,322.51282715456205,746.8161525488573,151.60108977089266,151.39473924512404,5391.5640493862775
https://www.redfin.com/MO/St-Louis/2147-College-Ave-63107/home/194354353,242.7819493163921,950.6946852954974,586.183454997928,262.5127772891905,907.1181019507449,5614.37993986421
https://www.redfin.com/MO/Saint-Louis/4467-McPherson-Ave-63108/home/93740227,591.9371645308793,484.5574260348981,300.3543620855548,91.01160058690348,223.01134417596623,5106.328466833695
https://www.redfin.com/MO/Saint-Louis/30-Portland-Pl-63108/home/93745960,350.78269582695765,1295.857821444771,355.0612921370142,258.43232042579285,611.6321523662342,948.3533661426349
https://www.redfin.com/MO/Saint-Louis/32-Washington-Ter-63112/home/93763739,219.30599043233434,394.85997101867576,532.7343258562296,214.20768019607115,640.0016611867176,945.5513595903781
https://www.redfin.com/MO/Saint-Louis/2912-Iowa-Ave-63118/home/143288513,186.75080058574866,702.2903097948971,518.3354895324056,220.23102745274107,4.260044817754697,8363.59640094815
https://www.redfin.com/MO/Saint-Louis/4448-Maryland-Ave-63108/home/62754057,170.9326919987912,199.2613295627302,183.69475416093988,223.61928394336064,290.1139082543342,4576.024530168119
https://www.redfin.com/MO/Saint-Louis/3536-Victor-St-63104/home/93692413,98.98554218660577,909.3182043370451,358.7406215484702,144.13189090072652,95.57227788155075,5486.354894217067
https://www.redfin.com/MO/Saint-Louis/3859-Flora-Pl-63110/home/109920094,544.3956686400236,390.1698124334432,391.748008826058,141.57133737537131,406.64900062180345,4701.511051062463
https://www.redfin.com/MO/Saint-Louis/4312-Washington-Blvd-63108/home/93683779,192.1756020589815,933.3663595926482,622.6240901952458,207.3195832771388,89.96160493455805,4986.780613679254
https://www.redfin.com/MO/Saint-Louis/5231-Westminster-Pl-63108/home/62725318,260.9336266371169,1141.0231218554675,173.04672547049498,249.8714202781218,226.96441103236674,4057.972536355447
https://www.redfin.com/MO/Saint-Louis/5901-Highfield-Rd-63109/home/93782887,253.32484212312963,638.088925661285,645.7692241198567,900.244776737792,875.0011620013144,5043.47708483098
https://www.redfin.com/MO/Saint-Louis/3634-Flad-Ave-63110/home/93700189,141.95926416888014,695.214978382593,555.7203963620564,171.27465308114773,160.02002012662913,5501.447503879068
https://www.redfin.com/MO/Saint-Louis/4167-Enright-Ave-63108/home/93745176,189.04988979684893,314.0178346564242,361.7747294222285,202.82659312676057,212.98782755783137,4617.162018096466
https://www.redfin.com/MO/Saint-Louis/2118-Lafayette-Ave-63104/home/62739077,408.701150745716,314.2586801324826,415.96346565433174,412.106037267373,360.8989236413531,5358.588316628477
https://www.redfin.com/MO/Saint-Louis/4550-Pershing-Pl-63108/home/93724616,364.63096856169943,331.63666467049813,549.3243369275634,201.4888762342396,259.6218567442572,4396.5979703977555
https://www.redfin.com/MO/Saint-Louis/2656-January-Ave-63139/home/84307902,528.5136962585005,406.44615370666287,740.6068940038087,526.5485736817602,196.61502017539777,5105.5475435796825
https://www.redfin.com/MO/Saint-Louis/3846-Flad-Ave-63110/home/93700319,493.0638570112669,462.77098520781885,493.59896376929015,111.33727453188344,469.2863578317837,5663.2080619194685
https://www.redfin.com/MO/Saint-Louis/4137-McDonald-Ave-63116/home/93728835,908.8909409101312,244.90342751452104,282.9027498168053,905.3433265123326,543.0364591165268,5047.995119916656
https://www.redfin.com/MO/St-Louis/4101-W-Pine-Blvd-63108/unit-1-Benton/home/167145579,167.2398898619102,44.423647301558105,366.04166691745274,154.4408213984961,215.27809847204327,3958.128709514706
https://www.redfin.com/MO/St-Louis/215-N-Sarah-St-63108/unit-10-Monet/home/184905662,133.23790404731076,78.76918739196145,391.78554710992034,120.25834614331683,181.1068505557913,3788.909708124932
https://www.redfin.com/MO/Saint-Louis/53-Westmoreland-Pl-63108/home/93745453,32.63589376626707,1123.9754533482144,483.43503321403807,163.96945738297393,149.4086837766722,3370.951445913656
https://www.redfin.com/MO/Saint-Louis/2404-S-11th-St-63104/home/93686741,483.4485878760713,212.8894275076223,433.51946796187184,131.15217497554238,101.06613186417452,7944.972574896261
https://www.redfin.com/MO/St-Louis/1027-Lami-St-63104/home/195978952,400.9782989236122,247.25656139305656,465.3926158333423,303.037503232231,245.0906868015582,8800.073978197574
https://www.redfin.com/MO/Saint-Louis/5847-Holly-Hills-Ave-63109/home/93777677,248.6317920621198,1101.0361599014616,104.75815249742178,241.07007189619705,212.7215626346967,4599.035430231001
https://www.redfin.com/MO/Saint-Louis/1010-Russell-Blvd-63104/home/93686253,24.26554974152045,230.52196370643574,781.3512430423888,300.5888386774808,64.4442466709576,7482.139895406957
https://www.redfin.com/MO/Saint-Louis/2819-Lafayette-Ave-63104/home/93700511,554.0770132066901,383.1739293958501,201.38347388430032,592.8757700554447,125.84440839092278,6199.101505150556
https://www.redfin.com/MO/Saint-Louis/4050-Shreve-Ave-63115/home/93733577,604.2051174041405,403.2565448045778,932.2383671979605,488.93983980259577,556.1600981587897,5077.757041702066
https://www.redfin.com/MO/Saint-Louis/4009-Burgen-Ave-63116/home/93771883,136.3872686959752,1226.584404791272,698.1733755576967,1157.3434733987317,383.1541975394687,4652.225766970672
https://www.redfin.com/MO/Saint-Louis/5307-Shaw-Ave-63110/home/93726501,792.5034874295482,357.34316133573674,708.343830926066,793.0826136176387,61.75686741449495,6377.6444483182
https://www.redfin.com/MO/Saint-Louis/4365-Forest-Park-Ave-63108/home/62735044,47.612710194231134,531.6580075268064,582.8927811431299,142.16645178056802,201.94423373838794,4433.27265453663
https://www.redfin.com/MO/Saint-Louis/1010-Allen-Ave-63104/home/169424102,116.67221739845985,353.00335021271786,914.7522193410426,309.30266546338856,76.83601994737025,7337.364941380917
https://www.redfin.com/MO/Saint-Louis/3137-Parc-Ridge-Ln-63139/home/93674343,173.9590387094458,395.4092860880824,830.8609049146562,199.21393265218322,306.5398890599596,7093.319992192675
https://www.redfin.com/MO/Saint-Louis/2848-McNair-Ave-63118/home/93691569,395.13856364744953,176.13716056916562,851.0669025475431,393.68412463947965,251.6891994909781,7392.598304988129
https://www.redfin.com/MO/Saint-Louis/3507-McKean-Ave-63118/home/93693020,189.72890831801072,691.5812068574753,688.3909519482814,178.0425617643335,156.23941801530074,6912.21076203156
https://www.redfin.com/MO/Saint-Louis/5099-Waterman-Blvd-63108/home/93745954,396.8056169730405,1015.537019802752,388.42373018079934,64.96631963154007,387.5468389753204,1862.3222807074212
https://www.redfin.com/MO/Saint-Louis/8-Lewis-Pl-63113/home/62716012,359.28585169992965,324.3245837645622,834.4187043766087,78.47598334883183,223.3234514730672,3683.3419163679364
https://www.redfin.com/MO/Saint-Louis/2342-Albion-Pl-63104/home/70078076,60.10556100931563,371.13944359297204,541.7032321561164,106.80046129678846,69.9014992970805,4579.717120475328
https://www.redfin.com/MO/Saint-Louis/1723-Waverly-Pl-63104/home/93690358,447.9559060702255,370.620402831233,379.55154669638034,473.6046376867188,347.00334899187885,5753.987438213981
https://www.redfin.com/MO/Saint-Louis/2613-S-11th-St-63118/home/93686370,473.0376550708245,300.89261701880855,458.62065303432433,134.73164102492692,32.85730078822312,6264.72275824469
https://www.redfin.com/MO/Saint-Louis/2714-S-Jefferson-Ave-63118/home/93697448,36.700998253389194,563.646353113208,363.4646791910516,120.62553311173949,25.992548384289286,6919.523872737119
https://www.redfin.com/MO/Saint-Louis/5156-Maple-Ave-63113/home/93752434,174.92728268154872,474.7021840928834,781.9989667166351,209.11253765493507,488.9380084337415,5764.140877429934
https://www.redfin.com/MO/Saint-Louis/210-Woodbourne-Dr-63105/home/93771918,130.44530506708873,1161.0792429189723,311.0774093023733,267.36527692104164,1463.3537493269766,2444.7759723052473
https://www.redfin.com/MO/Saint-Louis/6025-Lindell-Blvd-63112/home/93763504,70.02301361895057,642.4921524071416,800.3912644037084,401.48309633777836,1021.7345503528176,3087.5811848333196
https://www.redfin.com/MO/Saint-Louis/3501-Victor-St-63104/home/62702344,231.54074342854946,829.6595472565097,216.73229981403287,254.69449968483255,240.7954835654411,5650.309547518298
https://www.redfin.com/MO/Saint-Louis/3904-Botanical-Ave-63110/home/62693530,601.8354346547796,624.0404089263818,242.30002514626798,168.68141148828425,530.3448878140019,4850.65097328301
https://www.redfin.com/MO/Saint-Louis/3802-Olive-St-63108/unit-12/home/176875148,220.9144072962531,317.07254729812485,275.1865952226802,310.04579627384027,326.47551649124745,5550.304583157967
https://www.redfin.com/MO/Saint-Louis/8460-Lowell-St-63147/home/93776011,92.0159637131209,562.5949275313449,1637.407428124755,217.08955000456814,154.47401186572597,5626.485001981857
https://www.redfin.com/MO/Saint-Louis/5335-Botanical-Ave-63110/home/93768175,972.4313727231936,584.0774737002423,125.734134077373,968.3432975940191,224.48374759459278,4614.746614954584
https://www.redfin.com/MO/Saint-Louis/6141-McPherson-Ave-63112/home/93760398,239.9062865186997,275.1963503502292,550.2991377383423,225.1809358177063,450.16523006742204,3980.870560587605
https://www.redfin.com/MO/Saint-Louis/2703-Keokuk-St-63118/home/93696285,226.77093256203193,406.39947350244256,472.14246320408876,226.17236900893505,210.24204971884225,6304.589493565281
https://www.redfin.com/MO/Saint-Louis/2704-Utah-St-63118/home/93693846,284.21463592845913,451.2646150883957,1055.7844471485096,233.00202568345753,73.4646081806359,6646.7310503314075
